USER:hey12
CREATED_ADD:2020/06/30 17:21:30
click_menu_button:2020/07/07 21:25:02>>panel:Mage

GoTo:2020/07/07 21:25:03>>MainMenu

ClickButton:2020/07/07 21:25:04>>collection

click_deck_button:2020/07/07 21:25:06>>example

select_deck:2020/07/07 21:25:07>>example

click_menu_button:2020/07/07 21:25:07>>panel:Mage

select_deck:2020/07/07 21:25:09>>example

click_menu_button:2020/07/07 21:25:09>>panel:Mage

mana_filter:2020/07/07 21:25:11>>mana:10

click_menu_button:2020/07/07 21:25:14>>panel:Mage

GoTo:2020/07/07 21:25:14>>MainMenu

ClickButton:2020/07/07 21:25:15>>play

logIn:2020/07/07 22:33:29>>player logged in.

click_menu_button:2020/07/07 22:33:29>>panel:Mage

GoTo:2020/07/07 22:33:30>>MainMenu

ClickButton:2020/07/07 22:33:32>>collection

click_deck_button:2020/07/07 22:33:34>>example

select_deck:2020/07/07 22:33:36>>example

click_menu_button:2020/07/07 22:33:36>>panel:Mage

select_deck:2020/07/07 22:33:39>>example

click_menu_button:2020/07/07 22:33:39>>panel:Mage

mana_filter:2020/07/07 22:33:40>>mana:10

click_menu_button:2020/07/07 22:33:43>>panel:Mage

GoTo:2020/07/07 22:33:43>>MainMenu

ClickButton:2020/07/07 22:33:44>>play

logIn:2020/07/07 22:37:17>>player logged in.

click_menu_button:2020/07/07 22:37:17>>panel:Mage

GoTo:2020/07/07 22:37:19>>MainMenu

ClickButton:2020/07/07 22:37:20>>collection

click_deck_button:2020/07/07 22:37:22>>hey11

select_deck:2020/07/07 22:37:23>>hey11

click_menu_button:2020/07/07 22:37:23>>panel:Mage

mana_filter:2020/07/07 22:37:25>>mana:10

click_menu_button:2020/07/07 22:37:28>>panel:Mage

GoTo:2020/07/07 22:37:28>>MainMenu

ClickButton:2020/07/07 22:37:29>>collection

change_Deck_name:2020/07/07 22:37:32>>hey11changed to hey11

click_deck_button:2020/07/07 22:37:33>>example

select_deck:2020/07/07 22:37:34>>example

click_menu_button:2020/07/07 22:37:35>>panel:Mage

mana_filter:2020/07/07 22:37:37>>mana:10

GoTo:2020/07/07 22:37:37>>MainMenu

ClickButton:2020/07/07 22:37:38>>play

logIn:2020/07/07 22:41:14>>player logged in.

click_menu_button:2020/07/07 22:41:14>>panel:Mage

GoTo:2020/07/07 22:41:15>>MainMenu

ClickButton:2020/07/07 22:41:18>>collection

click_deck_button:2020/07/07 22:41:19>>example

select_deck:2020/07/07 22:41:48>>example

click_menu_button:2020/07/07 22:41:48>>panel:Mage

mana_filter:2020/07/07 22:41:49>>mana:10

click_menu_button:2020/07/07 22:41:52>>panel:Mage

GoTo:2020/07/07 22:41:52>>MainMenu

ClickButton:2020/07/07 22:41:53>>play

logIn:2020/07/07 22:43:21>>player logged in.

click_menu_button:2020/07/07 22:43:21>>panel:Mage

GoTo:2020/07/07 22:43:22>>MainMenu

ClickButton:2020/07/07 22:43:23>>collection

click_deck_button:2020/07/07 22:43:25>>example

select_deck:2020/07/07 22:43:26>>example

click_menu_button:2020/07/07 22:43:26>>panel:Mage

mana_filter:2020/07/07 22:43:27>>mana:10

click_menu_button:2020/07/07 22:43:30>>panel:Mage

GoTo:2020/07/07 22:43:30>>MainMenu

ClickButton:2020/07/07 22:43:31>>play

logIn:2020/07/07 22:44:54>>player logged in.

click_menu_button:2020/07/07 22:44:54>>panel:Mage

GoTo:2020/07/07 22:44:55>>MainMenu

ClickButton:2020/07/07 22:44:59>>collection

click_deck_button:2020/07/07 22:45:01>>example

select_deck:2020/07/07 22:45:02>>example

click_menu_button:2020/07/07 22:45:02>>panel:Mage

mana_filter:2020/07/07 22:45:03>>mana:10

click_menu_button:2020/07/07 22:45:06>>panel:Mage

GoTo:2020/07/07 22:45:06>>MainMenu

ClickButton:2020/07/07 22:45:07>>play

logIn:2020/07/07 22:50:04>>player logged in.

click_menu_button:2020/07/07 22:50:04>>panel:Mage

GoTo:2020/07/07 22:50:05>>MainMenu

ClickButton:2020/07/07 22:50:06>>collection

click_deck_button:2020/07/07 22:50:08>>example

select_deck:2020/07/07 22:50:09>>example

click_menu_button:2020/07/07 22:50:09>>panel:Mage

mana_filter:2020/07/07 22:50:10>>mana:10

click_menu_button:2020/07/07 22:50:13>>panel:Mage

GoTo:2020/07/07 22:50:13>>MainMenu

ClickButton:2020/07/07 22:50:14>>play

logIn:2020/07/07 22:56:55>>player logged in.

click_menu_button:2020/07/07 22:56:55>>panel:Mage

GoTo:2020/07/07 22:56:57>>MainMenu

ClickButton:2020/07/07 22:56:58>>collection

click_deck_button:2020/07/07 22:56:59>>example

select_deck:2020/07/07 22:57:00>>example

click_menu_button:2020/07/07 22:57:00>>panel:Mage

mana_filter:2020/07/07 22:57:02>>mana:10

click_menu_button:2020/07/07 22:57:05>>panel:Mage

GoTo:2020/07/07 22:57:05>>MainMenu

ClickButton:2020/07/07 22:57:06>>play

logIn:2020/07/07 22:59:25>>player logged in.

click_menu_button:2020/07/07 22:59:25>>panel:Mage

GoTo:2020/07/07 22:59:26>>MainMenu

ClickButton:2020/07/07 22:59:28>>collection

click_deck_button:2020/07/07 22:59:29>>example

select_deck:2020/07/07 22:59:31>>example

click_menu_button:2020/07/07 22:59:31>>panel:Mage

mana_filter:2020/07/07 22:59:33>>mana:10

click_menu_button:2020/07/07 22:59:36>>panel:Mage

GoTo:2020/07/07 22:59:36>>MainMenu

ClickButton:2020/07/07 22:59:37>>play

logIn:2020/07/07 23:03:40>>player logged in.

click_menu_button:2020/07/07 23:03:41>>panel:Mage

GoTo:2020/07/07 23:03:42>>MainMenu

ClickButton:2020/07/07 23:03:43>>collection

logIn:2020/07/07 23:07:23>>player logged in.

click_menu_button:2020/07/07 23:07:23>>panel:Mage

GoTo:2020/07/07 23:07:25>>MainMenu

ClickButton:2020/07/07 23:07:26>>collection

click_deck_button:2020/07/07 23:07:27>>example

select_deck:2020/07/07 23:07:28>>example

click_menu_button:2020/07/07 23:07:28>>panel:Mage

mana_filter:2020/07/07 23:07:30>>mana:10

click_menu_button:2020/07/07 23:07:33>>panel:Mage

GoTo:2020/07/07 23:07:33>>MainMenu

ClickButton:2020/07/07 23:07:35>>play

logIn:2020/07/08 00:21:58>>player logged in.

click_menu_button:2020/07/08 00:21:58>>panel:Mage

GoTo:2020/07/08 00:22:00>>MainMenu

ClickButton:2020/07/08 00:22:01>>collection

click_deck_button:2020/07/08 00:22:03>>hey11

select_deck:2020/07/08 00:22:05>>hey11

click_menu_button:2020/07/08 00:22:05>>panel:Mage

select_deck:2020/07/08 00:22:07>>hey11

click_menu_button:2020/07/08 00:22:07>>panel:Mage

change_Deck_name:2020/07/08 00:22:10>>hey11changed to hey11

click_deck_button:2020/07/08 00:22:11>>example

select_deck:2020/07/08 00:22:12>>example

click_menu_button:2020/07/08 00:22:12>>panel:Mage

mana_filter:2020/07/08 00:22:14>>mana:10

click_menu_button:2020/07/08 00:22:17>>panel:Mage

GoTo:2020/07/08 00:22:17>>MainMenu

ClickButton:2020/07/08 00:22:18>>play

logIn:2020/07/08 00:35:35>>player logged in.

click_menu_button:2020/07/08 00:35:35>>panel:Mage

GoTo:2020/07/08 00:35:37>>MainMenu

ClickButton:2020/07/08 00:35:38>>collection

click_deck_button:2020/07/08 00:35:39>>example

select_deck:2020/07/08 00:35:40>>example

click_menu_button:2020/07/08 00:35:40>>panel:Mage

mana_filter:2020/07/08 00:35:42>>mana:10

click_menu_button:2020/07/08 00:35:45>>panel:Mage

GoTo:2020/07/08 00:35:45>>MainMenu

ClickButton:2020/07/08 00:35:46>>play

logIn:2020/07/08 00:37:17>>player logged in.

click_menu_button:2020/07/08 00:37:18>>panel:Mage

GoTo:2020/07/08 00:37:19>>MainMenu

ClickButton:2020/07/08 00:37:21>>collection

click_deck_button:2020/07/08 00:37:22>>example

select_deck:2020/07/08 00:37:23>>example

click_menu_button:2020/07/08 00:37:23>>panel:Mage

mana_filter:2020/07/08 00:37:24>>mana:10

click_menu_button:2020/07/08 00:37:27>>panel:Mage

GoTo:2020/07/08 00:37:27>>MainMenu

ClickButton:2020/07/08 00:37:28>>play

logIn:2020/07/08 00:38:44>>player logged in.

click_menu_button:2020/07/08 00:38:44>>panel:Mage

GoTo:2020/07/08 00:38:46>>MainMenu

ClickButton:2020/07/08 00:38:51>>collection

click_deck_button:2020/07/08 00:38:52>>example

select_deck:2020/07/08 00:38:54>>example

click_menu_button:2020/07/08 00:38:54>>panel:Mage

mana_filter:2020/07/08 00:38:55>>mana:10

click_menu_button:2020/07/08 00:38:58>>panel:Mage

GoTo:2020/07/08 00:38:58>>MainMenu

ClickButton:2020/07/08 00:38:59>>play

logIn:2020/07/08 00:51:25>>player logged in.

click_menu_button:2020/07/08 00:51:26>>panel:Mage

GoTo:2020/07/08 00:51:27>>MainMenu

ClickButton:2020/07/08 00:51:30>>collection

click_deck_button:2020/07/08 00:51:32>>example

select_deck:2020/07/08 00:51:33>>example

click_menu_button:2020/07/08 00:51:33>>panel:Mage

mana_filter:2020/07/08 00:51:37>>mana:10

click_menu_button:2020/07/08 00:51:39>>panel:Mage

GoTo:2020/07/08 00:51:39>>MainMenu

ClickButton:2020/07/08 00:51:41>>play

logIn:2020/07/08 00:54:01>>player logged in.

click_menu_button:2020/07/08 00:54:01>>panel:Mage

GoTo:2020/07/08 00:54:02>>MainMenu

ClickButton:2020/07/08 00:54:04>>collection

click_deck_button:2020/07/08 00:54:06>>example

select_deck:2020/07/08 00:54:07>>example

click_menu_button:2020/07/08 00:54:07>>panel:Mage

mana_filter:2020/07/08 00:54:08>>mana:10

click_menu_button:2020/07/08 00:54:11>>panel:Mage

GoTo:2020/07/08 00:54:11>>MainMenu

ClickButton:2020/07/08 00:54:12>>play

logIn:2020/07/08 01:32:12>>player logged in.

click_menu_button:2020/07/08 01:32:13>>panel:Mage

GoTo:2020/07/08 01:32:14>>MainMenu

ClickButton:2020/07/08 01:32:16>>collection

click_deck_button:2020/07/08 01:32:17>>deev3

select_deck:2020/07/08 01:32:18>>deev3

click_menu_button:2020/07/08 01:32:18>>panel:Mage

mana_filter:2020/07/08 01:32:19>>mana:10

click_menu_button:2020/07/08 01:32:22>>panel:Mage

GoTo:2020/07/08 01:32:22>>MainMenu

ClickButton:2020/07/08 01:32:24>>play

logIn:2020/07/08 01:34:56>>player logged in.

click_menu_button:2020/07/08 01:34:56>>panel:Mage

GoTo:2020/07/08 01:34:58>>MainMenu

ClickButton:2020/07/08 01:34:58>>collection

click_deck_button:2020/07/08 01:34:59>>deev3

select_deck:2020/07/08 01:35:00>>deev3

click_menu_button:2020/07/08 01:35:00>>panel:Mage

mana_filter:2020/07/08 01:35:02>>mana:10

click_menu_button:2020/07/08 01:35:04>>panel:Mage

GoTo:2020/07/08 01:35:04>>MainMenu

ClickButton:2020/07/08 01:35:06>>play

logIn:2020/07/08 01:36:55>>player logged in.

click_menu_button:2020/07/08 01:36:55>>panel:Mage

GoTo:2020/07/08 01:36:56>>MainMenu

ClickButton:2020/07/08 01:36:57>>collection

click_deck_button:2020/07/08 01:36:59>>hey11

select_deck:2020/07/08 01:37:00>>hey11

click_menu_button:2020/07/08 01:37:00>>panel:Mage

mana_filter:2020/07/08 01:37:01>>mana:10

click_menu_button:2020/07/08 01:37:04>>panel:Mage

GoTo:2020/07/08 01:37:04>>MainMenu

ClickButton:2020/07/08 01:37:05>>play

logIn:2020/07/08 01:38:33>>player logged in.

click_menu_button:2020/07/08 01:38:33>>panel:Mage

GoTo:2020/07/08 01:38:34>>MainMenu

ClickButton:2020/07/08 01:38:36>>collection

click_deck_button:2020/07/08 01:38:37>>example

select_deck:2020/07/08 01:38:38>>example

click_menu_button:2020/07/08 01:38:38>>panel:Mage

mana_filter:2020/07/08 01:38:39>>mana:10

click_menu_button:2020/07/08 01:38:42>>panel:Mage

GoTo:2020/07/08 01:38:42>>MainMenu

ClickButton:2020/07/08 01:38:43>>play

logIn:2020/07/08 01:39:58>>player logged in.

click_menu_button:2020/07/08 01:39:58>>panel:Mage

GoTo:2020/07/08 01:40:00>>MainMenu

ClickButton:2020/07/08 01:40:01>>collection

click_deck_button:2020/07/08 01:40:03>>example

select_deck:2020/07/08 01:40:05>>example

click_menu_button:2020/07/08 01:40:05>>panel:Mage

mana_filter:2020/07/08 01:40:06>>mana:10

click_menu_button:2020/07/08 01:40:09>>panel:Mage

GoTo:2020/07/08 01:40:09>>MainMenu

ClickButton:2020/07/08 01:40:10>>play

logIn:2020/07/08 01:48:55>>player logged in.

click_menu_button:2020/07/08 01:48:55>>panel:Mage

GoTo:2020/07/08 01:48:57>>MainMenu

ClickButton:2020/07/08 01:48:57>>collection

click_deck_button:2020/07/08 01:48:59>>example

select_deck:2020/07/08 01:49:00>>example

click_menu_button:2020/07/08 01:49:00>>panel:Mage

mana_filter:2020/07/08 01:49:02>>mana:10

click_menu_button:2020/07/08 01:49:04>>panel:Mage

GoTo:2020/07/08 01:49:04>>MainMenu

ClickButton:2020/07/08 01:49:06>>play

logIn:2020/07/08 02:09:17>>player logged in.

click_menu_button:2020/07/08 02:09:17>>panel:Mage

GoTo:2020/07/08 02:09:18>>MainMenu

ClickButton:2020/07/08 02:09:19>>collection

click_deck_button:2020/07/08 02:09:21>>example

select_deck:2020/07/08 02:09:22>>example

click_menu_button:2020/07/08 02:09:22>>panel:Mage

mana_filter:2020/07/08 02:09:23>>mana:10

click_menu_button:2020/07/08 02:09:26>>panel:Mage

GoTo:2020/07/08 02:09:26>>MainMenu

ClickButton:2020/07/08 02:09:27>>play

logIn:2020/07/08 02:11:52>>player logged in.

click_menu_button:2020/07/08 02:11:53>>panel:Mage

GoTo:2020/07/08 02:11:54>>MainMenu

ClickButton:2020/07/08 02:11:55>>collection

click_deck_button:2020/07/08 02:11:57>>example

select_deck:2020/07/08 02:11:58>>example

click_menu_button:2020/07/08 02:11:58>>panel:Mage

mana_filter:2020/07/08 02:12:05>>mana:10

click_menu_button:2020/07/08 02:12:07>>panel:Mage

GoTo:2020/07/08 02:12:08>>MainMenu

ClickButton:2020/07/08 02:12:09>>play

logIn:2020/07/08 02:14:20>>player logged in.

click_menu_button:2020/07/08 02:14:20>>panel:Mage

GoTo:2020/07/08 02:14:22>>MainMenu

ClickButton:2020/07/08 02:14:23>>collection

click_deck_button:2020/07/08 02:14:24>>example

select_deck:2020/07/08 02:14:25>>example

click_menu_button:2020/07/08 02:14:25>>panel:Mage

mana_filter:2020/07/08 02:14:27>>mana:10

click_menu_button:2020/07/08 02:14:30>>panel:Mage

GoTo:2020/07/08 02:14:30>>MainMenu

ClickButton:2020/07/08 02:14:31>>play

logIn:2020/07/08 02:15:46>>player logged in.

click_menu_button:2020/07/08 02:15:46>>panel:Mage

GoTo:2020/07/08 02:15:47>>MainMenu

ClickButton:2020/07/08 02:15:48>>collection

click_deck_button:2020/07/08 02:15:50>>example

select_deck:2020/07/08 02:15:51>>example

click_menu_button:2020/07/08 02:15:51>>panel:Mage

mana_filter:2020/07/08 02:15:53>>mana:10

click_menu_button:2020/07/08 02:15:55>>panel:Mage

GoTo:2020/07/08 02:15:55>>MainMenu

ClickButton:2020/07/08 02:15:56>>play

logIn:2020/07/08 02:16:42>>player logged in.

click_menu_button:2020/07/08 02:16:43>>panel:Mage

GoTo:2020/07/08 02:16:44>>MainMenu

ClickButton:2020/07/08 02:16:46>>collection

click_deck_button:2020/07/08 02:16:48>>example

select_deck:2020/07/08 02:16:49>>example

click_menu_button:2020/07/08 02:16:49>>panel:Mage

mana_filter:2020/07/08 02:16:50>>mana:10

click_menu_button:2020/07/08 02:16:53>>panel:Mage

GoTo:2020/07/08 02:16:53>>MainMenu

ClickButton:2020/07/08 02:16:54>>play

logIn:2020/07/08 09:01:56>>player logged in.

click_menu_button:2020/07/08 09:01:56>>panel:Mage

GoTo:2020/07/08 09:01:58>>MainMenu

ClickButton:2020/07/08 09:01:59>>collection

click_deck_button:2020/07/08 09:02:01>>example

select_deck:2020/07/08 09:02:02>>example

click_menu_button:2020/07/08 09:02:02>>panel:Mage

mana_filter:2020/07/08 09:02:03>>mana:10

click_menu_button:2020/07/08 09:02:06>>panel:Mage

GoTo:2020/07/08 09:02:06>>MainMenu

ClickButton:2020/07/08 09:02:08>>play

logIn:2020/07/08 09:02:38>>player logged in.

click_menu_button:2020/07/08 09:02:38>>panel:Mage

GoTo:2020/07/08 09:02:40>>MainMenu

ClickButton:2020/07/08 09:02:42>>collection

click_deck_button:2020/07/08 09:02:43>>example

select_deck:2020/07/08 09:02:44>>example

click_menu_button:2020/07/08 09:02:44>>panel:Mage

mana_filter:2020/07/08 09:02:46>>mana:10

click_menu_button:2020/07/08 09:02:48>>panel:Mage

GoTo:2020/07/08 09:02:48>>MainMenu

ClickButton:2020/07/08 09:02:50>>play

logIn:2020/07/08 13:27:43>>player logged in.

logIn:2020/07/08 13:29:03>>player logged in.

click_menu_button:2020/07/08 13:29:03>>panel:Mage

GoTo:2020/07/08 13:29:05>>MainMenu

ClickButton:2020/07/08 13:29:06>>collection

mana_filter:2020/07/08 13:29:08>>mana:10

click_menu_button:2020/07/08 13:29:11>>panel:Mage

GoTo:2020/07/08 13:29:11>>MainMenu

ClickButton:2020/07/08 13:29:13>>shop

GoTo:2020/07/08 13:29:28>>MainMenu

ClickButton:2020/07/08 13:29:30>>collection

click_deck_button:2020/07/08 13:29:31>>example

select_deck:2020/07/08 13:29:32>>example

click_menu_button:2020/07/08 13:29:34>>panel:Mage

mana_filter:2020/07/08 13:29:35>>mana:10

GoTo:2020/07/08 13:29:35>>MainMenu

ClickButton:2020/07/08 13:29:36>>play

add_card_toDeck:2020/07/08 13:30:31>>Ashbringer

logIn:2020/07/08 13:48:52>>player logged in.

logIn:2020/07/08 15:08:39>>player logged in.

logIn:2020/07/08 15:09:21>>player logged in.

logIn:2020/07/08 15:12:44>>player logged in.

click_menu_button:2020/07/08 15:12:45>>panel:Mage

GoTo:2020/07/08 15:12:46>>MainMenu

ClickButton:2020/07/08 15:12:48>>collection

click_deck_button:2020/07/08 15:12:49>>example

select_deck:2020/07/08 15:12:50>>example

click_menu_button:2020/07/08 15:12:50>>panel:Mage

mana_filter:2020/07/08 15:12:51>>mana:10

click_menu_button:2020/07/08 15:12:54>>panel:Mage

GoTo:2020/07/08 15:12:54>>MainMenu

ClickButton:2020/07/08 15:12:55>>play

logIn:2020/07/08 15:19:21>>player logged in.

click_menu_button:2020/07/08 15:19:22>>panel:Mage

GoTo:2020/07/08 15:19:23>>MainMenu

ClickButton:2020/07/08 15:19:24>>collection

click_deck_button:2020/07/08 15:19:26>>example

select_deck:2020/07/08 15:19:27>>example

click_menu_button:2020/07/08 15:19:27>>panel:Mage

mana_filter:2020/07/08 15:19:29>>mana:10

click_menu_button:2020/07/08 15:19:31>>panel:Mage

GoTo:2020/07/08 15:19:31>>MainMenu

ClickButton:2020/07/08 15:19:32>>play

logIn:2020/07/08 15:22:45>>player logged in.

click_menu_button:2020/07/08 15:22:45>>panel:Mage

GoTo:2020/07/08 15:22:47>>MainMenu

ClickButton:2020/07/08 15:22:48>>collection

click_deck_button:2020/07/08 15:22:49>>example

select_deck:2020/07/08 15:22:51>>example

click_menu_button:2020/07/08 15:22:51>>panel:Mage

mana_filter:2020/07/08 15:22:52>>mana:10

click_menu_button:2020/07/08 15:22:55>>panel:Mage

GoTo:2020/07/08 15:22:55>>MainMenu

ClickButton:2020/07/08 15:22:57>>play

logIn:2020/07/08 15:29:51>>player logged in.

click_menu_button:2020/07/08 15:29:51>>panel:Mage

GoTo:2020/07/08 15:29:53>>MainMenu

ClickButton:2020/07/08 15:29:55>>collection

click_deck_button:2020/07/08 15:29:56>>example

select_deck:2020/07/08 15:29:57>>example

click_menu_button:2020/07/08 15:29:57>>panel:Mage

mana_filter:2020/07/08 15:30:00>>mana:10

click_menu_button:2020/07/08 15:30:03>>panel:Mage

GoTo:2020/07/08 15:30:03>>MainMenu

ClickButton:2020/07/08 15:30:05>>play

logIn:2020/07/08 16:22:13>>player logged in.

click_menu_button:2020/07/08 16:22:13>>panel:Mage

GoTo:2020/07/08 16:22:15>>MainMenu

ClickButton:2020/07/08 16:22:17>>collection

click_deck_button:2020/07/08 16:22:18>>example

select_deck:2020/07/08 16:22:20>>example

click_menu_button:2020/07/08 16:22:20>>panel:Mage

mana_filter:2020/07/08 16:22:21>>mana:10

click_menu_button:2020/07/08 16:22:24>>panel:Mage

GoTo:2020/07/08 16:22:24>>MainMenu

ClickButton:2020/07/08 16:22:26>>play

logIn:2020/07/08 16:28:21>>player logged in.

click_menu_button:2020/07/08 16:28:22>>panel:Mage

GoTo:2020/07/08 16:28:23>>MainMenu

ClickButton:2020/07/08 16:28:25>>collection

click_deck_button:2020/07/08 16:28:27>>example

select_deck:2020/07/08 16:28:29>>example

click_menu_button:2020/07/08 16:28:29>>panel:Mage

mana_filter:2020/07/08 16:28:31>>mana:10

click_menu_button:2020/07/08 16:28:33>>panel:Mage

GoTo:2020/07/08 16:28:33>>MainMenu

ClickButton:2020/07/08 16:28:35>>play

logIn:2020/07/08 16:34:10>>player logged in.

click_menu_button:2020/07/08 16:34:10>>panel:Mage

GoTo:2020/07/08 16:34:12>>MainMenu

ClickButton:2020/07/08 16:34:13>>collection

click_deck_button:2020/07/08 16:34:15>>example

select_deck:2020/07/08 16:34:16>>example

click_menu_button:2020/07/08 16:34:16>>panel:Mage

mana_filter:2020/07/08 16:34:21>>mana:10

click_menu_button:2020/07/08 16:34:24>>panel:Mage

GoTo:2020/07/08 16:34:24>>MainMenu

ClickButton:2020/07/08 16:34:25>>play

logIn:2020/07/08 16:40:18>>player logged in.

click_menu_button:2020/07/08 16:40:18>>panel:Mage

GoTo:2020/07/08 16:40:20>>MainMenu

ClickButton:2020/07/08 16:40:21>>collection

click_deck_button:2020/07/08 16:40:23>>example

select_deck:2020/07/08 16:40:24>>example

click_menu_button:2020/07/08 16:40:24>>panel:Mage

mana_filter:2020/07/08 16:40:26>>mana:10

click_menu_button:2020/07/08 16:40:28>>panel:Mage

GoTo:2020/07/08 16:40:28>>MainMenu

ClickButton:2020/07/08 16:40:29>>play

logIn:2020/07/08 16:42:39>>player logged in.

click_menu_button:2020/07/08 16:42:39>>panel:Mage

GoTo:2020/07/08 16:42:41>>MainMenu

ClickButton:2020/07/08 16:42:42>>collection

click_deck_button:2020/07/08 16:42:43>>example

select_deck:2020/07/08 16:42:44>>example

click_menu_button:2020/07/08 16:42:44>>panel:Mage

select_deck:2020/07/08 16:42:45>>example

click_menu_button:2020/07/08 16:42:46>>panel:Mage

mana_filter:2020/07/08 16:42:47>>mana:10

click_menu_button:2020/07/08 16:42:49>>panel:Mage

GoTo:2020/07/08 16:42:49>>MainMenu

ClickButton:2020/07/08 16:42:51>>play

logIn:2020/07/08 16:45:41>>player logged in.

click_menu_button:2020/07/08 16:45:41>>panel:Mage

GoTo:2020/07/08 16:45:42>>MainMenu

ClickButton:2020/07/08 16:45:44>>collection

click_deck_button:2020/07/08 16:45:45>>example

select_deck:2020/07/08 16:45:46>>example

click_menu_button:2020/07/08 16:45:46>>panel:Mage

mana_filter:2020/07/08 16:45:48>>mana:10

click_menu_button:2020/07/08 16:45:50>>panel:Mage

GoTo:2020/07/08 16:45:50>>MainMenu

ClickButton:2020/07/08 16:45:52>>play

logIn:2020/07/08 16:57:05>>player logged in.

click_menu_button:2020/07/08 16:57:05>>panel:Mage

GoTo:2020/07/08 16:57:07>>MainMenu

ClickButton:2020/07/08 16:57:08>>collection

click_deck_button:2020/07/08 16:57:10>>example

select_deck:2020/07/08 16:57:11>>example

click_menu_button:2020/07/08 16:57:11>>panel:Mage

mana_filter:2020/07/08 16:57:13>>mana:10

click_menu_button:2020/07/08 16:57:16>>panel:Mage

GoTo:2020/07/08 16:57:16>>MainMenu

ClickButton:2020/07/08 16:57:17>>play

logIn:2020/07/08 16:59:08>>player logged in.

click_menu_button:2020/07/08 16:59:08>>panel:Mage

GoTo:2020/07/08 16:59:10>>MainMenu

ClickButton:2020/07/08 16:59:11>>collection

click_deck_button:2020/07/08 16:59:13>>example

select_deck:2020/07/08 16:59:14>>example

click_menu_button:2020/07/08 16:59:14>>panel:Mage

mana_filter:2020/07/08 16:59:16>>mana:10

click_menu_button:2020/07/08 16:59:18>>panel:Mage

GoTo:2020/07/08 16:59:18>>MainMenu

ClickButton:2020/07/08 16:59:20>>play

logIn:2020/07/09 14:20:20>>player logged in.

click_menu_button:2020/07/09 14:20:20>>panel:Mage

GoTo:2020/07/09 14:20:22>>MainMenu

ClickButton:2020/07/09 14:20:24>>collection

click_deck_button:2020/07/09 14:20:26>>example

select_deck:2020/07/09 14:20:27>>example

click_menu_button:2020/07/09 14:20:27>>panel:Mage

mana_filter:2020/07/09 14:20:28>>mana:10

click_menu_button:2020/07/09 14:20:31>>panel:Mage

GoTo:2020/07/09 14:20:31>>MainMenu

ClickButton:2020/07/09 14:20:33>>play

logIn:2020/07/10 11:54:48>>player logged in.

click_menu_button:2020/07/10 11:54:49>>panel:Mage

GoTo:2020/07/10 11:54:51>>MainMenu

ClickButton:2020/07/10 11:54:52>>collection

click_deck_button:2020/07/10 11:54:54>>example

select_deck:2020/07/10 11:54:55>>example

click_menu_button:2020/07/10 11:54:55>>panel:Mage

mana_filter:2020/07/10 11:54:57>>mana:10

click_menu_button:2020/07/10 11:55:00>>panel:Mage

GoTo:2020/07/10 11:55:00>>MainMenu

ClickButton:2020/07/10 11:55:01>>play

logIn:2020/07/10 11:56:56>>player logged in.

click_menu_button:2020/07/10 11:56:56>>panel:Mage

GoTo:2020/07/10 11:56:57>>MainMenu

ClickButton:2020/07/10 11:57:06>>collection

click_deck_button:2020/07/10 11:57:07>>example

select_deck:2020/07/10 11:57:09>>example

click_menu_button:2020/07/10 11:57:09>>panel:Mage

mana_filter:2020/07/10 11:57:10>>mana:10

click_menu_button:2020/07/10 11:57:13>>panel:Mage

GoTo:2020/07/10 11:57:13>>MainMenu

ClickButton:2020/07/10 11:57:14>>play

logIn:2020/07/10 12:06:26>>player logged in.

click_menu_button:2020/07/10 12:06:26>>panel:Mage

GoTo:2020/07/10 12:06:28>>MainMenu

ClickButton:2020/07/10 12:06:29>>collection

click_deck_button:2020/07/10 12:06:31>>example

select_deck:2020/07/10 12:06:32>>example

click_menu_button:2020/07/10 12:06:32>>panel:Mage

mana_filter:2020/07/10 12:06:34>>mana:10

click_menu_button:2020/07/10 12:06:36>>panel:Mage

GoTo:2020/07/10 12:06:36>>MainMenu

ClickButton:2020/07/10 12:06:38>>play

logIn:2020/07/10 12:08:52>>player logged in.

click_menu_button:2020/07/10 12:08:53>>panel:Mage

GoTo:2020/07/10 12:08:54>>MainMenu

